Bandit,Reward,Algorithm
3,3.0749500074572724,E_Greedy
3,4.150387427159419,E_Greedy
3,3.1841464335353358,E_Greedy
3,2.1278340864503114,E_Greedy
3,3.809570299837219,E_Greedy
3,2.325647560292019,E_Greedy
3,3.3260007483718645,E_Greedy
3,3.0089623865312687,E_Greedy
3,4.678986040089157,E_Greedy
3,1.7744912499244538,E_Greedy
3,4.189859959724665,E_Greedy
3,3.103016603958923,E_Greedy
3,2.235522320130795,E_Greedy
3,3.54885166304926,E_Greedy
3,6.3802764840026445,E_Greedy
3,4.416430950105181,E_Greedy
3,2.191939871493574,E_Greedy
3,5.965531505378469,E_Greedy
3,6.110457127722926,E_Greedy
3,4.340461729068171,E_Greedy
3,2.8173799782582476,E_Greedy
3,3.7290529861397492,E_Greedy
3,4.69425344043283,E_Greedy
3,2.7699142922723987,E_Greedy
3,3.157448200101104,E_Greedy
3,2.1267473551281553,E_Greedy
3,3.2966177724732315,E_Greedy
3,5.228786664030322,E_Greedy
3,5.772636453426517,E_Greedy
3,3.678138134729643,E_Greedy
3,3.7106116116276544,E_Greedy
3,1.5248364415325515,E_Greedy
3,3.486263091443704,E_Greedy
3,3.3756097059371197,E_Greedy
3,3.5079728337236458,E_Greedy
3,4.154149961769949,E_Greedy
3,4.72040758707346,E_Greedy
3,3.5277428411598883,E_Greedy
3,4.514976009671753,E_Greedy
3,3.988386404950579,E_Greedy
3,3.602432497415085,E_Greedy
3,4.610524284839612,E_Greedy
3,3.603096456688517,E_Greedy
3,1.6955156848998927,E_Greedy
3,4.660740074720165,E_Greedy
3,2.0191314742655515,E_Greedy
3,3.725871007331309,E_Greedy
3,2.387868507133685,E_Greedy
3,3.6148507675356925,E_Greedy
3,3.3210229301366354,E_Greedy
3,4.188539519591891,E_Greedy
3,1.9242933543827387,E_Greedy
3,3.6273465981426227,E_Greedy
3,1.468834513235692,E_Greedy
3,5.472306107836533,E_Greedy
3,4.663236626735677,E_Greedy
3,3.1693040902419063,E_Greedy
3,5.458568206180874,E_Greedy
3,5.883646946407913,E_Greedy
3,2.7304614599284616,E_Greedy
3,4.51183113665412,E_Greedy
3,5.0376602155797805,E_Greedy
3,3.604873748029929,E_Greedy
3,4.723350150301308,E_Greedy
3,4.3551933362759785,E_Greedy
3,4.275815320380419,E_Greedy
3,4.837707073300585,E_Greedy
3,5.934056434594989,E_Greedy
3,3.362302230940131,E_Greedy
3,1.5442128661321601,E_Greedy
3,5.229216237423077,E_Greedy
3,2.5049338614773564,E_Greedy
3,3.973705653635173,E_Greedy
3,4.237998475444632,E_Greedy
3,4.9240627980452,E_Greedy
3,2.377510398044536,E_Greedy
3,4.3630602890285015,E_Greedy
3,3.700928263731872,E_Greedy
3,3.8225526036753448,E_Greedy
3,1.9382889473147467,E_Greedy
3,4.831446025460776,E_Greedy
3,3.7035856589571154,E_Greedy
3,4.599549978118826,E_Greedy
3,3.312310928774012,E_Greedy
3,4.362387906475871,E_Greedy
3,3.1640071252635598,E_Greedy
3,3.315378221317024,E_Greedy
3,2.753437123733862,E_Greedy
3,3.084010825896473,E_Greedy
3,4.629303986077112,E_Greedy
3,6.290888522214761,E_Greedy
3,4.9634965916179015,E_Greedy
3,2.8447034318114417,E_Greedy
3,4.078891466596661,E_Greedy
3,4.246183668194793,E_Greedy
3,2.8723075843179906,E_Greedy
3,4.960489907679124,E_Greedy
3,2.8313526952387784,E_Greedy
3,3.8764853627071507,E_Greedy
3,2.1454129550981103,E_Greedy
3,4.121223169856105,E_Greedy
3,2.77023020009797,E_Greedy
3,5.56815591640687,E_Greedy
3,4.7525929082375225,E_Greedy
3,4.55816651949754,E_Greedy
3,3.9730651102308743,E_Greedy
3,4.678679833222494,E_Greedy
3,3.9978985526967477,E_Greedy
3,3.7955516908989955,E_Greedy
3,3.6354168489599172,E_Greedy
3,2.5548719019588098,E_Greedy
3,4.78216604669007,E_Greedy
3,4.281292245621331,E_Greedy
3,4.259678558169303,E_Greedy
3,4.4967629392444115,E_Greedy
3,4.974909983010788,E_Greedy
3,5.575243104867843,E_Greedy
